Classifier,Preprocessing,Accuracy,Precision,Recall/TPR,FPR,FNR,TNR,F1-Score,ROC curve (area),Balanced Accuracy,Time Train
"LogisticRegressionClassifier: penalty: l2, solver: lbfgs, max_iter: 150, multi_class: auto, l1_ratio: None",Reshape,0.9907729870207682,0.5189144736842105,0.9995270388819809,0.4810855263157895,0.0004729611180190558,0.5189144736842105,0.6719914802981894,0.9721608888336954,0.9721608888336954,29.355013370513916
"LogisticRegressionClassifier: penalty: l2, solver: lbfgs, max_iter: 150, multi_class: ovr, l1_ratio: None",Reshape,0.9907729870207682,0.5189144736842105,0.9995270388819809,0.4810855263157895,0.0004729611180190558,0.5189144736842105,0.6719914802981894,0.9721608888336954,0.9721608888336954,29.31834602355957
"LogisticRegressionClassifier: penalty: l2, solver: liblinear, max_iter: 50, multi_class: auto, l1_ratio: None",Reshape,0.9898817414489106,0.4947203754399687,0.9995494945175774,0.5052796245600313,0.0004505054824226505,0.4947203754399687,0.6518938417933522,0.9728323867883067,0.9728323867883066,90.11521816253662
"LogisticRegressionClassifier: penalty: l2, solver: liblinear, max_iter: 50, multi_class: ovr, l1_ratio: None",Reshape,0.9898817414489106,0.4947203754399687,0.9995494945175774,0.5052796245600313,0.0004505054824226505,0.4947203754399687,0.6518938417933522,0.9728323867883067,0.9728323867883066,89.96150851249695
"LogisticRegressionClassifier: penalty: l2, solver: liblinear, max_iter: 100, multi_class: auto, l1_ratio: None",Reshape,0.9898817414489106,0.4947203754399687,0.9995494945175774,0.5052796245600313,0.0004505054824226505,0.4947203754399687,0.6518938417933522,0.9728323867883067,0.9728323867883066,85.89458155632019
"LogisticRegressionClassifier: penalty: l2, solver: liblinear, max_iter: 100, multi_class: ovr, l1_ratio: None",Reshape,0.9898817414489106,0.4947203754399687,0.9995494945175774,0.5052796245600313,0.0004505054824226505,0.4947203754399687,0.6518938417933522,0.9728323867883067,0.9728323867883066,81.60128593444824
"LogisticRegressionClassifier: penalty: l2, solver: liblinear, max_iter: 150, multi_class: auto, l1_ratio: None",Reshape,0.9898817414489106,0.4947203754399687,0.9995494945175774,0.5052796245600313,0.0004505054824226505,0.4947203754399687,0.6518938417933522,0.9728323867883067,0.9728323867883066,82.72625398635864
"LogisticRegressionClassifier: penalty: l2, solver: liblinear, max_iter: 150, multi_class: ovr, l1_ratio: None",Reshape,0.9898817414489106,0.4947203754399687,0.9995494945175774,0.5052796245600313,0.0004505054824226505,0.4947203754399687,0.6518938417933522,0.9728323867883067,0.9728323867883066,85.67154812812805
"LogisticRegressionClassifier: penalty: l2, solver: newton-cholesky, max_iter: 50, multi_class: auto, l1_ratio: None",Reshape,0.9898667625317366,0.49432929213922566,0.9995418588314345,0.5056707078607744,0.0004581411685654073,0.49432929213922566,0.6513785106931204,0.9724509610496849,0.972450961049685,49.90094804763794
"LogisticRegressionClassifier: penalty: l2, solver: newton-cholesky, max_iter: 50, multi_class: ovr, l1_ratio: None",Reshape,0.9898667625317366,0.49432929213922566,0.9995418588314345,0.5056707078607744,0.0004581411685654073,0.49432929213922566,0.6513785106931204,0.9724509610496849,0.972450961049685,47.78898739814758
"LogisticRegressionClassifier: penalty: l2, solver: newton-cholesky, max_iter: 100, multi_class: auto, l1_ratio: None",Reshape,0.9898667625317366,0.49432929213922566,0.9995418588314345,0.5056707078607744,0.0004581411685654073,0.49432929213922566,0.6513785106931204,0.9724509610496849,0.972450961049685,47.96262073516846
"LogisticRegressionClassifier: penalty: l2, solver: newton-cholesky, max_iter: 100, multi_class: ovr, l1_ratio: None",Reshape,0.9898667625317366,0.49432929213922566,0.9995418588314345,0.5056707078607744,0.0004581411685654073,0.49432929213922566,0.6513785106931204,0.9724509610496849,0.972450961049685,48.60868954658508
"LogisticRegressionClassifier: penalty: l2, solver: newton-cholesky, max_iter: 150, multi_class: auto, l1_ratio: None",Reshape,0.9898667625317366,0.49432929213922566,0.9995418588314345,0.5056707078607744,0.0004581411685654073,0.49432929213922566,0.6513785106931204,0.9724509610496849,0.972450961049685,49.52841305732727
"LogisticRegressionClassifier: penalty: l2, solver: newton-cholesky, max_iter: 150, multi_class: ovr, l1_ratio: None",Reshape,0.9898667625317366,0.49432929213922566,0.9995418588314345,0.5056707078607744,0.0004581411685654073,0.49432929213922566,0.6513785106931204,0.9724509610496849,0.972450961049685,52.25218200683594
"LogisticRegressionClassifier: penalty: l2, solver: sag, max_iter: 50, multi_class: auto, l1_ratio: None",Reshape,0.9920312160633907,0.5578291814946619,0.9994667601106092,0.44217081850533807,0.0005332398893908116,0.5578291814946619,0.7021276595744681,0.9698054139972874,0.9698054139972874,55.04361581802368
"LogisticRegressionClassifier: penalty: l2, solver: sag, max_iter: 50, multi_class: ovr, l1_ratio: None",Reshape,0.9920312160633907,0.5578291814946619,0.9994667601106092,0.44217081850533807,0.0005332398893908116,0.5578291814946619,0.7021276595744681,0.9698054139972874,0.9698054139972874,52.75760769844055
"LogisticRegressionClassifier: penalty: l2, solver: sag, max_iter: 100, multi_class: auto, l1_ratio: None",Reshape,0.9917241482613222,0.5475880052151239,0.9995122694711172,0.45241199478487615,0.00048773052888279224,0.5475880052151239,0.6951724137931035,0.9718935100222462,0.9718935100222461,107.97116565704346
"LogisticRegressionClassifier: penalty: l2, solver: sag, max_iter: 100, multi_class: ovr, l1_ratio: None",Reshape,0.9917241482613222,0.5475880052151239,0.9995122694711172,0.45241199478487615,0.00048773052888279224,0.5475880052151239,0.6951724137931035,0.9718935100222462,0.9718935100222461,106.56094241142273
"LogisticRegressionClassifier: penalty: l2, solver: sag, max_iter: 150, multi_class: auto, l1_ratio: None",Reshape,0.9914545277521888,0.539219888555508,0.9994969052047443,0.46078011144449205,0.0005030947952556637,0.539219888555508,0.687995624829095,0.9710096270541215,0.9710096270541216,156.32754373550415
"LogisticRegressionClassifier: penalty: l2, solver: sag, max_iter: 150, multi_class: ovr, l1_ratio: None",Reshape,0.9914545277521888,0.539219888555508,0.9994969052047443,0.46078011144449205,0.0005030947952556637,0.539219888555508,0.687995624829095,0.9710096270541215,0.9710096270541216,164.47536730766296
"LogisticRegressionClassifier: penalty: l2, solver: saga, max_iter: 50, multi_class: auto, l1_ratio: None",Reshape,0.9923382838654594,0.5682539682539682,0.9994593195040969,0.43174603174603177,0.0005406804959030125,0.5682539682539682,0.7101161802210257,0.969586624324537,0.969586624324537,63.4547963142395
"LogisticRegressionClassifier: penalty: l2, solver: saga, max_iter: 50, multi_class: ovr, l1_ratio: None",Reshape,0.9923382838654594,0.5682539682539682,0.9994593195040969,0.43174603174603177,0.0005406804959030125,0.5682539682539682,0.7101161802210257,0.969586624324537,0.969586624324537,62.71558690071106
"LogisticRegressionClassifier: penalty: l2, solver: saga, max_iter: 100, multi_class: auto, l1_ratio: None",Reshape,0.9920686633563259,0.5590726705305394,0.999466780420177,0.44092732946946056,0.0005332195798229711,0.5590726705305394,0.7031118587047941,0.9698243251677375,0.9698243251677375,128.38336277008057
"LogisticRegressionClassifier: penalty: l2, solver: saga, max_iter: 100, multi_class: ovr, l1_ratio: None",Reshape,0.9920686633563259,0.5590726705305394,0.999466780420177,0.44092732946946056,0.0005332195798229711,0.5590726705305394,0.7031118587047941,0.9698243251677375,0.9698243251677375,127.21018671989441
"LogisticRegressionClassifier: penalty: l2, solver: saga, max_iter: 150, multi_class: auto, l1_ratio: None",Reshape,0.991873937433063,0.5524813350900307,0.9994971198683369,0.4475186649099693,0.0005028801316631617,0.5524813350900307,0.698694806998056,0.9712214321631634,0.9712214321631634,187.55183720588684
"LogisticRegressionClassifier: penalty: l2, solver: saga, max_iter: 150, multi_class: ovr, l1_ratio: None",Reshape,0.991873937433063,0.5524813350900307,0.9994971198683369,0.4475186649099693,0.0005028801316631617,0.5524813350900307,0.698694806998056,0.9712214321631634,0.9712214321631634,185.2109751701355
"LogisticRegressionClassifier: penalty: l1, solver: liblinear, max_iter: 50, multi_class: auto, l1_ratio: None",Reshape,0.9915219328794721,0.5412371134020618,0.9995121690943877,0.4587628865979381,0.00048783090561234214,0.5412371134020618,0.6900328587075575,0.9717913897018153,0.9717913897018153,25.510604858398438
"LogisticRegressionClassifier: penalty: l1, solver: liblinear, max_iter: 50, multi_class: ovr, l1_ratio: None",Reshape,0.9915219328794721,0.5412371134020618,0.9995121690943877,0.4587628865979381,0.00048783090561234214,0.5412371134020618,0.6900328587075575,0.9717913897018153,0.9717913897018153,24.626243591308594
"LogisticRegressionClassifier: penalty: l1, solver: liblinear, max_iter: 100, multi_class: auto, l1_ratio: None",Reshape,0.9915219328794721,0.5412371134020618,0.9995121690943877,0.4587628865979381,0.00048783090561234214,0.5412371134020618,0.6900328587075575,0.9717913897018153,0.9717913897018153,25.3571994304657
"LogisticRegressionClassifier: penalty: l1, solver: liblinear, max_iter: 100, multi_class: ovr, l1_ratio: None",Reshape,0.9915219328794721,0.5412371134020618,0.9995121690943877,0.4587628865979381,0.00048783090561234214,0.5412371134020618,0.6900328587075575,0.9717913897018153,0.9717913897018153,26.16776466369629
"LogisticRegressionClassifier: penalty: l1, solver: liblinear, max_iter: 150, multi_class: auto, l1_ratio: None",Reshape,0.9915219328794721,0.5412371134020618,0.9995121690943877,0.4587628865979381,0.00048783090561234214,0.5412371134020618,0.6900328587075575,0.9717913897018153,0.9717913897018153,26.624046802520752
"LogisticRegressionClassifier: penalty: l1, solver: liblinear, max_iter: 150, multi_class: ovr, l1_ratio: None",Reshape,0.9915219328794721,0.5412371134020618,0.9995121690943877,0.4587628865979381,0.00048783090561234214,0.5412371134020618,0.6900328587075575,0.9717913897018153,0.9717913897018153,26.86353611946106
"LogisticRegressionClassifier: penalty: l1, solver: saga, max_iter: 50, multi_class: auto, l1_ratio: None",Reshape,0.9925554781644835,0.576036866359447,0.9994366240074305,0.423963133640553,0.0005633759925695274,0.576036866359447,0.7155123068116771,0.9685747253018229,0.9685747253018229,84.00206136703491
"LogisticRegressionClassifier: penalty: l1, solver: saga, max_iter: 50, multi_class: ovr, l1_ratio: None",Reshape,0.9925554781644835,0.576036866359447,0.9994366240074305,0.423963133640553,0.0005633759925695274,0.576036866359447,0.7155123068116771,0.9685747253018229,0.9685747253018229,83.05575060844421
"LogisticRegressionClassifier: penalty: l1, solver: saga, max_iter: 100, multi_class: auto, l1_ratio: None",Reshape,0.992263389279589,0.5656884875846501,0.9994592783269615,0.4343115124153499,0.0005407216730385512,0.5656884875846501,0.7081096354902515,0.9695488019836367,0.9695488019836367,168.3274121284485
"LogisticRegressionClassifier: penalty: l1, solver: saga, max_iter: 100, multi_class: ovr, l1_ratio: None",Reshape,0.992263389279589,0.5656884875846501,0.9994592783269615,0.4343115124153499,0.0005407216730385512,0.5656884875846501,0.7081096354902515,0.9695488019836367,0.9695488019836367,164.44017553329468
"LogisticRegressionClassifier: penalty: l1, solver: saga, max_iter: 150, multi_class: auto, l1_ratio: None",Reshape,0.9920536844391519,0.5586268390548372,0.9994591629976082,0.4413731609451627,0.0005408370023918707,0.5586268390548372,0.7025511634426689,0.9694428994291158,0.9694428994291158,252.86768341064453
"LogisticRegressionClassifier: penalty: l1, solver: saga, max_iter: 150, multi_class: ovr, l1_ratio: None",Reshape,0.9920536844391519,0.5586268390548372,0.9994591629976082,0.4413731609451627,0.0005408370023918707,0.5586268390548372,0.7025511634426689,0.9694428994291158,0.9694428994291158,255.89969682693481
"LogisticRegressionClassifier: penalty: elasticnet, solver: saga, max_iter: 50, multi_class: auto, l1_ratio: 0.5",Reshape,0.9924955624957872,0.5737179487179487,0.9994594059556713,0.42628205128205127,0.0005405940443287116,0.5737179487179487,0.7143671607753705,0.9696660512404276,0.9696660512404276,87.34683322906494
"LogisticRegressionClassifier: penalty: elasticnet, solver: saga, max_iter: 50, multi_class: ovr, l1_ratio: 0.5",Reshape,0.9924955624957872,0.5737179487179487,0.9994594059556713,0.42628205128205127,0.0005405940443287116,0.5737179487179487,0.7143671607753705,0.9696660512404276,0.9696660512404276,88.96239113807678
"LogisticRegressionClassifier: penalty: elasticnet, solver: saga, max_iter: 50, multi_class: multinomial, l1_ratio: 0.5",Reshape,0.9922184525280667,0.5641025641025641,0.99946686164298,0.4358974358974359,0.0005331383570199089,0.5641025641025641,0.7070764025937412,0.9698999698495382,0.9698999698495382,151.11541438102722
"LogisticRegressionClassifier: penalty: elasticnet, solver: saga, max_iter: 100, multi_class: auto, l1_ratio: 0.5",Reshape,0.9922259419866538,0.5643564356435643,0.9994668657034707,0.43564356435643564,0.0005331342965292957,0.5643564356435643,0.7072758037225042,0.9699037520836282,0.9699037520836282,168.49315810203552
"LogisticRegressionClassifier: penalty: elasticnet, solver: saga, max_iter: 100, multi_class: ovr, l1_ratio: 0.5",Reshape,0.9922259419866538,0.5643564356435643,0.9994668657034707,0.43564356435643564,0.0005331342965292957,0.5643564356435643,0.7072758037225042,0.9699037520836282,0.9699037520836282,167.542489528656
"LogisticRegressionClassifier: penalty: elasticnet, solver: saga, max_iter: 100, multi_class: multinomial, l1_ratio: 0.5",Reshape,0.9918664479744759,0.5521929824561403,0.9995047279432494,0.44780701754385965,0.0004952720567505581,0.5521929824561403,0.6986681465038845,0.971591511199515,0.971591511199515,301.4893980026245
"LogisticRegressionClassifier: penalty: elasticnet, solver: saga, max_iter: 150, multi_class: auto, l1_ratio: 0.5",Reshape,0.9919862793118686,0.5563943161634103,0.9994591259170101,0.4436056838365897,0.000540874082989891,0.5563943161634103,0.7007829977628635,0.9694088593223055,0.9694088593223055,249.98615980148315
"LogisticRegressionClassifier: penalty: elasticnet, solver: saga, max_iter: 150, multi_class: ovr, l1_ratio: 0.5",Reshape,0.9919862793118686,0.5563943161634103,0.9994591259170101,0.4436056838365897,0.000540874082989891,0.5563943161634103,0.7007829977628635,0.9694088593223055,0.9694088593223055,246.42911672592163
"LogisticRegressionClassifier: penalty: elasticnet, solver: saga, max_iter: 150, multi_class: multinomial, l1_ratio: 0.5",Reshape,0.9916492536754518,0.545257687310524,0.999504618480017,0.45474231268947596,0.0004953815199829284,0.545257687310524,0.6930911092760804,0.9714818264109042,0.9714818264109042,463.07692098617554
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 2, min_samples_split: 2, max_features: sqrt",Reshape,0.9865489323776784,0.36681715575620766,0.9948842116448702,0.6331828442437923,0.0051157883551298305,0.36681715575620766,0.4198966408268734,0.7412246112966031,0.7412246112966031,2.5729856491088867
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 2, min_samples_split: 2, max_features: log2",Reshape,0.9911324810329462,0.6320754716981132,0.9925634065463076,0.36792452830188677,0.007436593453692355,0.6320754716981132,0.3613807982740021,0.6257730383705706,0.6257730383705706,0.7043769359588623
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 2, min_samples_split: 2, max_features: None",Reshape,0.926558369095498,0.08952768099109562,0.9967610744465821,0.9104723190089044,0.003238925553417919,0.08952768099109562,0.15871654083733697,0.813740765606909,0.8137407656069091,124.47682905197144
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 2, min_samples_split: 3, max_features: sqrt",Reshape,0.9896570576912995,0.47100712105798576,0.9935037498679624,0.5289928789420142,0.006496250132037604,0.47100712105798576,0.4013870827915041,0.6728821808713705,0.6728821808713705,2.5346839427948
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 2, min_samples_split: 3, max_features: log2",Reshape,0.9913796331663184,0.6719681908548708,0.9925874693650484,0.32803180914512925,0.00741253063495166,0.6719681908548708,0.3700054734537493,0.6270194359068667,0.6270194359068667,0.7112574577331543
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 2, min_samples_split: 3, max_features: None",Reshape,0.9494012177859662,0.11939461883408072,0.9962653795940974,0.8806053811659192,0.003734620405902599,0.11939461883408072,0.20141843971631201,0.7979847068392643,0.7979847068392643,125.00024771690369
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 2, min_samples_split: 5, max_features: sqrt",Reshape,0.9842571580500445,0.30968688845401177,0.994744327905261,0.6903131115459883,0.005255672094739003,0.30968688845401177,0.37589073634204273,0.7337116060675445,0.7337116060675445,2.5045697689056396
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 2, min_samples_split: 5, max_features: log2",Reshape,0.9901214041236959,0.5098039215686274,0.9910404754400972,0.49019607843137253,0.00895952455990275,0.5098039215686274,0.16466117796073462,0.5486208763278698,0.5486208763278698,0.6973953247070312
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 2, min_samples_split: 5, max_features: None",Reshape,0.956104283221366,0.13651658388078833,0.996291640477687,0.8634834161192116,0.0037083595223130106,0.13651658388078833,0.22524785194976865,0.8013698063498431,0.8013698063498431,124.54555559158325
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 5, min_samples_split: 2, max_features: sqrt",Reshape,0.9867586372181155,0.41055600322320707,0.9976724486603225,0.5894439967767929,0.0023275513396775007,0.41055600322320707,0.535470310036784,0.8792853226441075,0.8792853226441075,5.694419860839844
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 5, min_samples_split: 2, max_features: log2",Reshape,0.9913721437077314,0.5489192263936291,0.9972754111548766,0.4510807736063709,0.0027245888451234413,0.5489192263936291,0.6262167423750811,0.8614266702397161,0.8614266702397162,1.3645977973937988
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 5, min_samples_split: 2, max_features: None",Reshape,0.9794039888856435,0.3005036373810856,0.9980761387334837,0.6994963626189143,0.001923861266516349,0.3005036373810856,0.43854634544712123,0.8961335386419886,0.8961335386419886,299.03293895721436
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 5, min_samples_split: 3, max_features: sqrt",Reshape,0.9889455591255308,0.46545454545454545,0.997715521508365,0.5345454545454545,0.0022844784916350013,0.46545454545454545,0.5811577752553916,0.8822590413506054,0.8822590413506054,5.6568779945373535
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 5, min_samples_split: 3, max_features: log2",Reshape,0.991319717497622,0.546426561620709,0.997320561088171,0.4535734383792909,0.0026794389118290018,0.546426561620709,0.6262495969042244,0.863643362223736,0.863643362223736,1.3675458431243896
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 5, min_samples_split: 3, max_features: None",Reshape,0.9803851079605456,0.31280716970222605,0.9981393489258968,0.6871928302977739,0.00186065107410312,0.31280716970222605,0.45243570980556136,0.8996199014713165,0.8996199014713164,298.8830065727234
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 5, min_samples_split: 5, max_features: sqrt",Reshape,0.9902037881681534,0.5039331366764995,0.9977260109364424,0.4960668633235005,0.002273989063557614,0.5039331366764995,0.6104824300178677,0.8832683179481724,0.8832683179481725,5.724151611328125
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 5, min_samples_split: 5, max_features: log2",Reshape,0.9894323739336883,0.4778625954198473,0.9970734896165891,0.5221374045801527,0.0029265103834108666,0.4778625954198473,0.5709942231681362,0.8507266785789138,0.8507266785789138,1.3605172634124756
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 5, min_samples_split: 5, max_features: None",Reshape,0.9803476606676104,0.3076923076923077,0.9978177515156638,0.6923076923076923,0.00218224848433622,0.3076923076923077,0.44217687074829937,0.8838988169423154,0.8838988169423154,299.1185054779053
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 7, min_samples_split: 2, max_features: sqrt",Reshape,0.9926902884190502,0.5895061728395061,0.9986471799782637,0.4104938271604938,0.0013528200217363217,0.5895061728395061,0.7013463892288861,0.9297612333895076,0.9297612333895077,7.63116717338562
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 7, min_samples_split: 2, max_features: log2",Reshape,0.9916417642168648,0.5530071355759429,0.9981833245920082,0.44699286442405706,0.0018166754079918515,0.5530071355759429,0.660377358490566,0.90642618311996,0.90642618311996,1.7649462223052979
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 7, min_samples_split: 2, max_features: None",Reshape,0.9898442941559754,0.49321458863443596,0.9987725196892416,0.506785411365564,0.0012274803107583693,0.49321458863443596,0.6317218902770233,0.9346796260328042,0.9346796260328041,409.94500637054443
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 7, min_samples_split: 3, max_features: sqrt",Reshape,0.9922334314452408,0.5725847243297926,0.9985404123335158,0.4274152756702074,0.0014595876664842181,0.5725847243297926,0.6858527718873069,0.924296459323832,0.9242964593238321,7.5440778732299805
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 7, min_samples_split: 3, max_features: log2",Reshape,0.9909752024026183,0.5293537247163296,0.9980911676578399,0.4706462752836704,0.0019088323421600985,0.5293537247163296,0.6404058490002985,0.9016032290406469,0.901603229040647,1.7446093559265137
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 7, min_samples_split: 3, max_features: None",Reshape,0.990316130046959,0.5068191816981962,0.9986895038400585,0.49318081830180377,0.0013104961599414847,0.5068191816981962,0.6405337781484571,0.9308054328056174,0.9308054328056176,404.2749025821686
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 7, min_samples_split: 5, max_features: sqrt",Reshape,0.9917316377199092,0.5520833333333334,0.998797647040918,0.4479166666666667,0.0012023529590819502,0.5520833333333334,0.6786961583236322,0.9367543328348175,0.9367543328348173,7.599421977996826
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 7, min_samples_split: 5, max_features: log2",Reshape,0.9914320593764276,0.5474183350895679,0.9978347249340921,0.45258166491043206,0.002165275065907934,0.5474183350895679,0.6449410304158908,0.8891226621251215,0.8891226621251215,1.7399730682373047
"RFClassifier: n_estimators: 5, criterion: gini, max_depth: 7, min_samples_split: 5, max_features: None",Reshape,0.9890054747942272,0.4712,0.9988856748154876,0.5288,0.0011143251845124064,0.4712,0.6161087866108786,0.9398639348713459,0.9398639348713458,404.9087858200073
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 2, min_samples_split: 2, max_features: sqrt",Reshape,0.9898742519903236,0.48782608695652174,0.9942358975908621,0.5121739130434783,0.005764102409137953,0.48782608695652174,0.4535165723524657,0.7096302701632671,0.7096302701632671,2.8260786533355713
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 2, min_samples_split: 2, max_features: log2",Reshape,0.9900839568307607,0.0,0.9900839568307607,,0.009916043169239296,,0.0,0.5,0.5,0.7578318119049072
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 2, min_samples_split: 2, max_features: None",Reshape,0.9686266579788947,0.17931497649429148,0.9959474328575635,0.8206850235057085,0.004052567142436499,0.17931497649429148,0.27663615955793475,0.7886267769558509,0.7886267769558509,141.68639588356018
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 2, min_samples_split: 3, max_features: sqrt",Reshape,0.9798159091079306,0.24990879241152864,0.9951139317938523,0.7500912075884714,0.004886068206147729,0.24990879241152864,0.3370233702337024,0.7509095273151233,0.7509095273151232,2.8118183612823486
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 2, min_samples_split: 3, max_features: log2",Reshape,0.9900839568307607,0.0,0.9900839568307607,,0.009916043169239296,,0.0,0.5,0.5,0.76348876953125
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 2, min_samples_split: 3, max_features: None",Reshape,0.9110551898203278,0.07818995842660698,0.9971408030542173,0.9218100415733931,0.0028591969457826844,0.07818995842660698,0.1414112203585888,0.8257261883739517,0.8257261883739517,142.30914115905762
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 2, min_samples_split: 5, max_features: sqrt",Reshape,0.9895447158124939,0.471107544141252,0.9944282744282744,0.528892455858748,0.005571725571725572,0.471107544141252,0.4568093385214008,0.7191842448947895,0.7191842448947896,2.8991498947143555
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 2, min_samples_split: 5, max_features: log2",Reshape,0.9916642325926259,0.6704361873990307,0.993160373809273,0.3295638126009693,0.006839626190727002,0.6704361873990307,0.4271744724652599,0.6559504786262981,0.6559504786262981,0.808070182800293
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 2, min_samples_split: 5, max_features: None",Reshape,0.9681772904636724,0.1794871794871795,0.9960839963398936,0.8205128205128205,0.003916003660106391,0.1794871794871795,0.2782401902497027,0.7951293457783994,0.7951293457783994,152.04003357887268
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 5, min_samples_split: 2, max_features: sqrt",Reshape,0.9896046314811903,0.48455598455598453,0.9975655957823947,0.5154440154440154,0.002434404217605307,0.48455598455598453,0.5912838633686689,0.8751146525416944,0.8751146525416944,6.379462003707886
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 5, min_samples_split: 2, max_features: log2",Reshape,0.9906306873076145,0.5216360403082395,0.9966321282825371,0.47836395969176054,0.00336787171746287,0.5216360403082395,0.5845234141481236,0.8292740210772593,0.8292740210772593,1.5185587406158447
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 5, min_samples_split: 2, max_features: None",Reshape,0.9785052538551988,0.28994565217391305,0.9980206560331483,0.710054347826087,0.001979343966851765,0.28994565217391305,0.4264588329336531,0.8930626416580931,0.8930626416580931,324.79955887794495
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 5, min_samples_split: 3, max_features: sqrt",Reshape,0.9877846930445399,0.4342612419700214,0.9976369429664751,0.5657387580299786,0.002363057033524919,0.4342612419700214,0.5542497950259634,0.8779341823622334,0.8779341823622335,6.464143514633179
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 5, min_samples_split: 3, max_features: log2",Reshape,0.990331108964133,0.5094339622641509,0.9967140211881128,0.49056603773584906,0.003285978811887199,0.5094339622641509,0.579889358932639,0.8332352056885166,0.8332352056885166,1.5162346363067627
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 5, min_samples_split: 3, max_features: None",Reshape,0.9779210760854098,0.2838125665601704,0.9980117905444458,0.7161874334398296,0.0019882094555542713,0.2838125665601704,0.4196850393700788,0.8923937661286288,0.8923937661286288,332.1146750450134
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 5, min_samples_split: 5, max_features: sqrt",Reshape,0.9876049460384508,0.4291220556745182,0.9975454697909838,0.5708779443254818,0.002454530209016206,0.4291220556745182,0.5476906258540586,0.8733570734987725,0.8733570734987725,6.341165542602539
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 5, min_samples_split: 5, max_features: log2",Reshape,0.9908478816066386,0.53,0.9967911030867616,0.47,0.0032088969132384065,0.53,0.5958994708994709,0.8372347925451458,0.8372347925451458,1.5397365093231201
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 5, min_samples_split: 5, max_features: None",Reshape,0.9790894316249878,0.29382022471910113,0.9978608967305577,0.7061797752808989,0.002139103269442371,0.29382022471910113,0.4283374283374283,0.8855065692378401,0.8855065692378401,331.5330605506897
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 7, min_samples_split: 2, max_features: sqrt",Reshape,0.9916043169239296,0.5497305242528172,0.9984636446607849,0.45026947574718273,0.0015363553392150897,0.5497305242528172,0.6668647845468053,0.9202401389558525,0.9202401389558524,8.183363914489746
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 7, min_samples_split: 2, max_features: log2",Reshape,0.9926153938331798,0.5947309417040358,0.9980035980779888,0.4052690582959641,0.00199640192201128,0.5947309417040358,0.6827541827541828,0.8979452030610638,0.8979452030610637,1.9189307689666748
"RFClassifier: n_estimators: 5, criterion: entropy, max_depth: 7, min_samples_split: 2, max_features: None",Reshape,0.9861145437796301,0.4070175438596491,0.9987449395810853,0.5929824561403508,0.0012550604189146789,0.4070175438596491,0.5558217537134643,0.931674489644643,0.931674489644643,432.21156334877014
